,TotW,TotVar,A.phsA,Phv.neut.ang,modbus_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,status
1279,0.0,0.0,0.0,-56.21340560913086,-7489.0,0,0,0,0,0
1280,0.0,0.0,0.0,-56.12814331054688,-7489.0,0,0,0,0,0
1281,0.0,0.0,0.0,-55.07086181640625,-7489.0,0,0,0,0,0
1282,0.0,0.0,0.0,-54.86376953125,-7489.0,0,0,0,0,0
1283,0.0,0.0,0.0,-54.3441162109375,-7489.0,0,0,0,0,0
1284,0.0,0.0,0.0,-55.19866943359375,-7489.0,0,0,0,0,0
1285,0.0,0.0,0.0,-55.07983016967773,-7489.0,0,0,0,0,0
1286,0.0,0.0,0.0,-54.70806884765625,-7489.0,0,0,0,0,0
1287,0.0,0.0,0.0,-55.4886474609375,-7489.0,0,0,0,0,0
1288,0.0,0.0,0.0,-55.11501693725586,-7489.0,0,0,0,0,0
1289,0.0,0.0,0.0,-55.39697265625,-7489.0,0,0,0,0,0
1290,0.0,0.0,0.0,-54.58477783203125,-7489.0,0,0,0,0,0
1291,0.0,0.0,0.0,-54.41278076171875,-7489.0,0,0,0,0,0
1292,0.0,0.0,0.0,-54.68951034545898,-7489.0,0,0,0,0,0
1293,0.0,0.0,0.0,-53.76339340209961,-7489.0,0,0,0,0,0
1294,0.0,0.0,0.0,-54.16778564453125,-7489.0,0,0,0,0,0
1295,0.0,0.0,0.0,-54.2823486328125,-7489.0,0,0,0,0,0
1296,0.0,0.0,0.0,-54.1632080078125,-7489.0,0,0,0,0,0
1297,0.0,0.0,0.0,-54.16973876953125,-7489.0,0,0,0,0,0
1298,0.0,0.0,0.0,-53.64449691772461,-7489.0,0,0,0,0,0
1299,0.0,0.0,0.0,-53.91254425048828,-7489.0,0,0,0,0,0
1300,0.0,0.0,0.0,-54.02132797241211,-7489.0,0,0,0,0,0
1301,0.0,0.0,0.0,-53.68482971191406,-7489.0,0,0,0,0,0
1302,0.0,0.0,0.0,-55.02688980102539,-7489.0,0,0,0,0,0
1303,0.0,0.0,0.0,-55.14654159545898,-7489.0,0,0,0,0,0
1304,0.0,0.0,0.0,-55.42240905761719,-7489.0,0,0,0,0,0
1305,0.0,0.0,0.0,-55.977569580078125,-7489.0,0,0,0,0,0
1306,0.0,0.0,0.0,-55.96870422363281,-7489.0,0,0,0,0,0
1307,0.0,0.0,0.0,-55.63281631469727,-7489.0,0,0,0,0,0
1308,0.0,0.0,0.0,-55.10660934448242,-7489.0,0,0,0,0,0
1309,0.0,0.0,0.0,-53.85200119018555,-7489.0,0,0,0,0,0
1310,0.0,0.0,0.0,-53.083683013916016,-7489.0,0,0,0,0,0
1311,0.0,0.0,0.0,-53.14359664916992,-7489.0,0,0,0,0,0
1312,0.0,0.0,0.0,-53.22684097290039,-7489.0,0,0,0,0,0
1313,0.0,0.0,0.0,-53.11506271362305,-7489.0,0,0,0,0,0
1314,0.0,0.0,0.0,-53.69519805908203,-7489.0,0,0,0,0,0
1315,0.0,0.0,0.0,-54.082332611083984,-7489.0,0,0,0,0,0
1316,0.0,0.0,0.0,-53.7300033569336,-7489.0,0,0,0,0,0
1317,0.0,0.0,0.0,-54.3216667175293,-7489.0,0,0,0,0,0
1318,0.0,0.0,0.0,-54.508087158203125,-7489.0,0,0,0,0,0
1319,0.0,0.0,0.0,-53.57324981689453,-7489.0,0,0,0,0,0
1320,0.0,0.0,0.0,-54.48490905761719,-7489.0,0,0,0,0,0
1321,0.0,0.0,0.0,-54.66466522216797,-7489.0,0,0,0,0,0
1322,0.0,0.0,0.0,-53.64339447021485,-7489.0,0,0,0,0,0
1323,0.0,0.0,0.0,-53.60483932495117,-7489.0,0,0,0,0,0
1324,0.0,0.0,0.0,-53.44161224365234,-7489.0,0,0,0,0,0
1325,0.0,0.0,0.0,-52.62156295776367,-7489.0,0,0,0,0,0
1326,0.0,0.0,0.0,-51.7802734375,-7489.0,0,0,0,0,0
1327,0.0,0.0,0.0,-51.970211029052734,-7489.0,0,0,0,0,0
1328,0.0,0.0,0.0,-51.98031234741211,-7489.0,0,0,0,0,0
1329,0.0,0.0,0.0,-52.51585388183594,-7489.0,0,0,0,0,0
1330,0.0,0.0,0.0,-53.76561737060547,-7489.0,0,0,0,0,0
1331,0.0,0.0,0.0,-52.71355056762695,-7489.0,0,0,0,0,0
1332,0.0,0.0,0.0,-52.198036193847656,-7489.0,0,0,0,0,0
1333,0.0,0.0,0.0,-52.11798477172852,-7489.0,0,0,0,0,0
1334,0.0,0.0,0.0,-51.11553955078125,-7489.0,0,0,0,0,0
1335,0.0,0.0,0.0,-52.17369079589844,-7489.0,0,0,0,0,0
1336,0.0,0.0,0.0,-51.59344482421875,-7489.0,0,0,0,0,0
1337,0.0,0.0,0.0,-50.94790267944336,-7489.0,0,0,0,0,0
1338,0.0,0.0,0.0,-50.87448120117188,-7489.0,0,0,0,0,0
1339,0.0,0.0,0.0,-51.83498764038086,-7489.0,0,0,0,0,0
1340,0.0,0.0,0.0,-51.22455978393555,-7489.0,0,0,0,0,0
1341,0.0,0.0,0.0,-50.48731994628906,-7489.0,0,0,0,0,0
1342,0.0,0.0,0.0,-51.10639953613281,-7489.0,0,0,0,0,0
1343,0.0,0.0,0.0,-52.07915878295898,-7489.0,0,0,0,0,0
1344,0.0,0.0,0.0,-52.15217208862305,-7489.0,0,0,0,0,0
1345,0.0,0.0,0.0,-51.051513671875,-7489.0,0,0,0,0,0
1346,0.0,0.0,0.0,-50.72734069824219,-7489.0,0,0,0,0,0
1347,0.0,0.0,0.0,-50.51340103149414,-7489.0,0,0,0,0,0
1348,0.0,0.0,0.0,-51.45525360107422,-7489.0,0,0,0,0,0
1349,0.0,0.0,0.0,-51.0185661315918,-7489.0,0,0,0,0,0
1350,0.0,0.0,0.0,-49.73165512084961,-7489.0,0,0,0,0,0
1351,0.0,0.0,0.0,-49.95493316650391,-7489.0,0,0,0,0,0
1352,0.0,0.0,0.0,-51.16193008422852,-7489.0,0,0,0,0,0
1353,0.0,0.0,0.0,-51.34703063964844,-7489.0,0,0,0,0,0
1354,0.0,0.0,0.0,-50.89461898803711,-7489.0,0,0,0,0,0
1355,0.0,0.0,0.0,-49.72841644287109,-7489.0,0,0,0,0,0
1356,0.0,0.0,0.0,-50.563087463378906,-7489.0,0,0,0,0,0
1357,0.0,0.0,0.0,-50.88890838623047,-7489.0,0,0,0,0,0
1358,0.0,0.0,0.0,-51.08740997314453,-7489.0,0,0,0,0,0
1359,0.0,0.0,0.0,-51.95684051513672,-7489.0,0,0,0,0,0
1360,0.0,0.0,0.0,-50.84214782714844,-7489.0,0,0,0,0,0
1361,0.0,0.0,0.0,-50.27703857421875,-7489.0,0,0,0,0,0
1362,0.0,0.0,0.0,-50.85012435913086,-7489.0,0,0,0,0,0
1363,0.0,0.0,0.0,-50.90393829345703,-7489.0,0,0,0,0,0
1364,0.0,0.0,0.0,-50.24517822265625,-7489.0,0,0,0,0,0
1365,0.0,0.0,0.0,-49.36167907714844,-7489.0,0,0,0,0,0
1366,0.0,0.0,0.0,-49.41373062133789,-7489.0,0,0,0,0,0
1367,0.0,0.0,0.0,-51.004539489746094,-7489.0,0,0,0,0,0
1368,0.0,0.0,0.0,-50.128997802734375,-7489.0,0,0,0,0,0
1369,0.0,0.0,0.0,-49.4829330444336,-7489.0,0,0,0,0,0
1370,0.0,0.0,0.0,-49.5673713684082,-7489.0,0,0,0,0,0
1371,0.0,0.0,0.0,-50.48224639892578,-7489.0,0,0,0,0,0
1372,0.0,0.0,0.0,-50.15779876708984,-7489.0,0,0,0,0,0
1373,0.0,0.0,0.0,-49.33030319213867,-7489.0,0,0,0,0,0
1374,0.0,0.0,0.0,-49.144004821777344,-7489.0,0,0,0,0,0
1375,0.0,0.0,0.0,-50.14040756225586,-7489.0,0,0,0,0,0
1376,0.0,0.0,0.0,-49.57519912719727,-7489.0,0,0,0,0,0
1377,0.0,0.0,0.0,-48.34197616577149,-7489.0,0,0,0,0,0
1378,0.0,0.0,0.0,-48.38312911987305,-7489.0,0,0,0,0,0
1379,0.0,0.0,0.0,-48.536746978759766,-7489.0,0,0,0,0,0
1380,0.0,0.0,0.0,-48.717063903808594,-7489.0,0,0,0,0,0
1381,0.0,0.0,0.0,-47.48331832885742,-7489.0,0,0,0,0,0
1382,0.0,0.0,0.0,-47.21049118041992,-7489.0,0,0,0,0,0
1383,0.0,0.0,0.0,-47.74359893798828,-7489.0,0,0,0,0,0
1384,0.0,0.0,0.0,-48.47339630126953,-7489.0,0,0,0,0,0
1385,0.0,0.0,0.0,-47.91856002807617,-7489.0,0,0,0,0,0
1386,0.0,0.0,0.0,-47.11956024169922,-7489.0,0,0,0,0,0
1387,0.0,0.0,0.0,-47.19221878051758,-7489.0,0,0,0,0,0
1388,0.0,0.0,0.0,-47.28812026977539,-7489.0,0,0,0,0,0
1389,0.0,0.0,0.0,-48.134368896484375,-7489.0,0,0,0,0,0
1390,0.0,0.0,0.0,-47.21769714355469,-7489.0,0,0,0,0,0
1391,0.0,0.0,0.0,-46.24922561645508,-7489.0,0,0,0,0,0
1392,0.0,0.0,0.0,-46.52817916870117,-7489.0,0,0,0,0,0
1393,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1394,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1395,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1396,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1397,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1398,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1399,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1400,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1401,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1402,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1403,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1404,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1405,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1406,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1407,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1408,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1409,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1410,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1411,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1412,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1413,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1414,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1415,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1416,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1417,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1418,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1419,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1420,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1421,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1422,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1423,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1424,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1425,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1426,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1427,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1428,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1430,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1431,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1432,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1433,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1434,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1435,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1436,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1437,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1438,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1439,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1440,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1441,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1442,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1443,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1444,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1445,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1446,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1447,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1448,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1449,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1450,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1451,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1452,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1453,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1454,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1455,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1456,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1457,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1458,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1459,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1460,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1461,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1462,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1463,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1464,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1465,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1466,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1467,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1468,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1469,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1470,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1471,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1472,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1473,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1474,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1475,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1476,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1477,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1478,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1479,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1480,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1481,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1482,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1483,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1484,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1485,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1486,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1487,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1488,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1489,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1490,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1491,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1492,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1493,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1494,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1495,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1496,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1497,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1498,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1499,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1500,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1501,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1502,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1503,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1504,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1505,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1506,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1507,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1508,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1509,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1510,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1511,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1512,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1513,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1514,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1515,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1516,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1517,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1518,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1519,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1520,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1521,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1522,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1523,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1524,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1525,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1526,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1527,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1528,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1529,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1530,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1531,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1532,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1533,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1534,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1535,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1536,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1537,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1538,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1539,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1540,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1541,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1542,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1543,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1544,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1545,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1546,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1547,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1548,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1549,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1550,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1551,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1552,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1553,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1554,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1555,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1556,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1557,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1558,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1559,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1560,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1561,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1562,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1563,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1564,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1565,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1566,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1567,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1568,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1569,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1570,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1571,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1572,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1573,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1574,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1575,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1576,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1577,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1578,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1579,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1580,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1581,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1582,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1583,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1584,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1585,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1586,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1587,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1588,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1589,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1590,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1592,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1593,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1594,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1595,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1596,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1597,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1598,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1599,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1600,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1601,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1602,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1603,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1604,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1605,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1606,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1607,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1608,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1609,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1610,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1611,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1612,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1613,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1614,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1615,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1616,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1617,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1618,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1619,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1620,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1621,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1622,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1623,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1624,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1625,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1626,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1627,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1628,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1629,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1630,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1631,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1632,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1633,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1634,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1635,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1636,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1637,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1638,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1639,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1640,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1641,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1642,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1643,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1644,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1645,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1646,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1647,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1648,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1649,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1650,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1651,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1652,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1653,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1654,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1655,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1656,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1657,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1658,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1659,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1660,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1661,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1662,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1663,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1664,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1665,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1666,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1668,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1669,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1670,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1671,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1672,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1673,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1674,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1675,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
